u,v,d
65349456,65317560,4177.390131445335
65333997,65361410,5441.181724516293
6319217971,65343554,7443.471787186516
65364271,258758540,6549.700730890055
65356296,65363220,8613.112114067582
65281253,65314253,5846.450090548491
65292208,1578907668,11774.516749048304
9527978152,65333983,7018.779373958716
65343772,65299816,6880.353559482197
65301492,65298373,4883.488520040038
65314426,258972866,9042.314149039383
8833719476,703454966,8299.34165433565
65310621,65333957,11370.906530335333
2630856883,65318438,8195.788355450262
65317603,65312053,2029.2670141671656
258912700,9691602723,6335.693435943895
258972777,1211585376,5883.686935658813
65298894,65309205,11880.348073446954
65314173,65328400,4231.366309384127
65308549,65330304,8387.209829681136
65325366,65292874,4657.413502756388
65305835,65343301,11669.545557101954
65340851,65322239,6285.567280699587
65324517,65296849,10807.706115207682
65357822,2511971962,6405.476133472458
65318464,65302196,7152.688297284199
65290263,65366846,10704.605231008538
65323684,2983686934,4882.176237376136
65325185,297857235,5652.604077841648
2763295990,65322450,5904.877681929092
11198963470,65296001,4869.78593892991
65294139,2320396427,5693.679984287223
65315565,434686038,12458.966042054946
65294877,65333583,6799.632675210551
65288277,6319310898,11061.363790312154
65310263,65307324,8860.416071456562
65303546,65325748,8572.346227450562
10248388984,65346936,8405.121379831755
65299825,65302673,14080.473295109556
65299078,65319971,3636.583696286517
65301726,65286610,5919.733282298322
258967877,65354097,3410.0764522373524
4761685554,65330447,730.9998844469518
767857266,65307563,7689.421847951282
65324578,258755864,1862.7574211423332
570569843,258289371,10345.34852197435
1614214651,65314556,4612.118271670633
65322004,65318997,6186.887264466387
260496469,65332045,6729.315141127331
65290965,466335817,3359.345664916261
65324858,65295206,8883.717511621784
2304626301,65337038,4295.379736120344
65319964,1614214671,6119.416980734931
65322696,65312946,8565.541371591993
258758537,65305047,6717.176610184684
258967897,65295349,5348.328180063085
259084309,65329952,8275.166093000591
260191986,65295533,9972.023824989554
1677788964,1723739366,3733.7350557572086
4069109553,65309093,9140.687597500786
378431868,595495874,3337.436123108579
65321573,259407832,2647.2464707050144
65288280,295811049,7313.129346214687
761765975,65297832,8794.990841981413
258916786,65304075,6931.029340534027
65301830,65335451,6914.591105628346
65346706,263145971,5196.104365218306
65333932,65308541,6176.502807945642
423748901,4022947860,5847.943558306904
1723564011,258910935,6813.206315823143
65290299,65364225,10375.070432586297
2933667009,65341548,5700.660713422309
65311243,10215548044,6782.423028271205
65287714,65287736,5881.3362440162
65332161,65318989,1972.2781392884033
6383748106,65297588,6350.595685029537
65311274,65350771,11730.386427735139
258755847,65297035,3939.7419721648475
65296343,65359004,4991.74845484256
65318650,65345286,4928.3118478820425
65346916,65337513,4093.333428379218
4021327387,65295471,3320.604178301925
1736047959,65305835,4609.785778894527
253103147,65325125,973.2688784257352
65322913,65317951,10044.724160551661
65327927,65280136,4215.698558138415
65355429,65357916,9461.12456392334
318300005,297858267,1993.0832952932838
258910915,318299418,7822.611217354961
666585985,65304889,10871.985393204202
65299092,65310631,10217.703379872912
65368944,65351939,1937.044860584338
6903849345,4034372264,2960.5484538100104
65359648,65301138,3132.034822261633
65313634,65337580,911.5218704004657
783660990,65343053,7744.126999427596
65292112,258910902,4616.751906736582
9525854834,65292235,6303.908433510562
65299671,65345280,10195.435378294596
6424341847,65313335,6832.601541970515
65305729,65359901,8704.966722154551
65362617,65303272,9144.559091913223
275511833,65337333,6735.786364785899
65327925,65369192,6253.36749974741
65296309,65319613,4272.643796672048
3526885173,65319616,11663.36337900212
65309825,65312068,4296.082006888091
65344973,65294070,7982.239395894341
65336170,65303650,5509.418090507433
65355419,65332311,6499.380167222964
1767172818,65308633,11751.942232597383
65282392,65312089,11973.955313171453
65359352,258965489,8437.678301618438
65291647,65306457,5792.86520055718
65293645,65291035,6114.610620177883
258972779,65332785,9177.198164130854
65304028,3813282941,9606.297465909533
65307417,275511769,5762.965793505667
65357560,65291206,9402.067751325878
65317048,287835447,7768.4893126182
65296227,65312246,1976.973477573751
3714677167,65311390,9055.006806995229
65304983,65306985,9035.012600423279
65317599,65298992,6929.505891994548
767841501,65315947,8569.325395516109
65323934,595495876,7082.199740617339
65295128,832777303,4324.490886515438
65303548,65288869,5329.217513869675
258916758,65310403,4628.262641768452
65351953,65333242,8908.135573852787
65291456,259139109,8002.255737336153
65360287,65321062,8080.37493582399
4022924680,65295907,10673.1511667802
258912691,65343462,11218.133936129225
65297259,65373094,11860.73420152556
258964495,11268318790,11059.589432156246
65279912,65345359,6362.311466612407
6502711279,65292828,7984.301802722611
65305433,542900782,7435.430273508619
65305786,65351370,4189.594844748179
12478830119,65298396,2031.0555382330201
65358921,65303573,4804.0097186441835
65326564,1278485146,13199.770573409756
1721494298,767841501,15154.869194125768
65307443,4022970356,6864.1102388300405
65328351,615144100,8918.57795320564
258760437,65336711,2011.6385563707292
65325131,65315446,10782.23800270317
65352293,65293500,6213.0117974804025
65332576,65294250,3740.6434959022235
65310760,258912603,8602.60906374222
65373976,1736047959,4402.815650356279
355787265,287828167,2345.8415384800674
65307356,1378125423,11684.556038627295
4009044916,65297287,1233.4280088164082
65307082,599157335,6237.086528582656
313880653,65337950,5296.948204911043
6917325702,5863003879,8992.284228541772
65304300,65283619,8112.690301925339
65358673,65279929,8661.77880704671
65314924,4905084623,5303.337118315652
5458237921,65345478,4836.102359117382
65316852,65349439,11682.009306640626
65332459,65356853,2000.961408476376
338897342,65301266,2305.165046816107
65314241,7244544709,4904.0703827572515
54891461,5102833141,10764.416757971643
65322899,65312631,7419.915446399263
65307709,65315011,4565.3452796907895
65301465,65340956,9804.80667275017
65329980,65313240,2760.062615103399
10258966985,4062847007,9874.23409822085
65298900,65293457,9530.751754344341
65303704,65373779,8918.221901600076
258916797,65315442,7976.356264151372
65304103,6319310900,8293.705012978873
65291695,258760428,9981.120790867295
65291373,65341510,10120.567242349913
8452281730,65352330,5484.186919685706
1614214572,65286997,5466.317581480349
65287349,65292813,7229.079317313219
613315053,539993902,6522.515925943166
65332720,4022941226,6864.667550241193
12116291923,65360198,2831.1871062074106
65296202,258911590,5050.941957206024
65341656,65321834,6124.113939088456
65296998,4951863008,11426.44636570974
65315576,65348303,9365.03198726384
6923676855,1563110114,4644.166070749723
5853161524,1262382440,5086.160561790061
65298207,65297575,6374.355155476778
5035895979,65308332,7192.519786301735
65361191,3999483313,6794.207347598833
3244682419,65373970,8310.968943824939
65327046,65292362,8508.779008881644
12809540189,65291358,10059.998281001535
258968251,65322146,8999.123392647485
65364113,420519156,9505.403224761878
65295218,65303442,9268.324665992483
65281514,65299193,5275.359663594864
65355434,65287332,3760.79393708663
65307580,65329838,5522.361976285838
65296334,65314348,2354.516907096707
65303741,2399950825,4923.666571897978
65287290,65310394,608.7596085282139
7546742876,65336914,10851.738406308472
4014218767,65344962,9552.695230727753
4904614512,6367994027,5753.846658571538
65346810,4152326956,7247.671669256989
65292002,2577219760,6761.771853828861
1607089658,65314817,10184.879638838833
65293748,258912597,7896.009510366986
65292685,65307023,5374.302716141401
1266445596,570569843,6399.9673442680105
65356854,8452281744,7641.142211421327
65297593,65352990,6940.822253262506
65299313,65294608,4704.109783018904
65322364,65353303,3082.998468560284
65304496,65353309,5419.2215171284615
65309825,65341079,5403.902548051815
65346839,65341397,3294.6790508535832
65309828,666571226,3060.483345806297
65288821,1501115133,5073.958417994463
318304226,2325127205,3909.148631634334
279074096,2642129706,6420.533160716177
9806820065,258912691,4895.032349592927
267455452,65329238,8055.026199236225
2327650831,4035920553,7564.600348865519
65327512,65285714,1752.9256577018043
65288088,65329517,13017.578070295911
65303586,65283619,6285.505740232103
2445177278,65292346,1781.377035747888
65311799,9691602630,3873.089173569211
65294815,65365046,12148.36345177433
65327516,65352339,4764.308960395648
581047133,4044911404,4634.684836779529
265666762,65299007,5939.410681859684
65322480,65296954,3573.077684512716
1777579525,13187897042,10401.14476272751
65351692,315091208,7305.912008225902
258911657,65290100,11559.49236430328
65287111,65337616,8146.627774543655
65326879,65297655,2193.7481454675676
65326360,6522255329,7359.23222023625
8274993635,65326344,4626.4277523646115
65293117,65285464,10903.255058694722
65326148,65327960,7932.675575935719
65298833,65321216,6393.138230276102
65301273,65327095,6427.091931517777
1677788921,65293623,1291.9750010103928
258910938,258911627,1539.411825444666
65293660,65301188,2049.8204870026707
65315852,65316155,11005.557714142906
65294011,666585985,9595.161042033491
4047651034,65353303,2652.3655771170024
6522764204,65306240,1334.3294616639494
65303205,1511324675,5277.913076021462
65324866,4014319583,3497.5572602008197
65332297,65322657,11939.496880579842
263991066,65342101,6881.1654331560885
65284661,4062775050,7710.5177628121055
65357759,65309997,4779.10471759477
65290931,4062775050,10152.43383771594
8076008490,258964134,8198.033003756518
65284190,663083227,9141.934456615405
65313359,258967500,8907.14825367286
65321542,1266060485,5503.44178228367
65351370,1683043909,6650.788969429565
65322684,65366817,9778.720316455852
65312685,65333308,10146.749038187012
65296348,4021327374,8120.773592502789
330601304,65303525,2598.9355265919753
297857223,65313699,5046.550099423721
65368992,258755841,6413.058946653951
4035891345,65363065,4743.970841483852
65296086,65291777,7546.436873068235
9691602642,9880203062,4546.974139965947
65348278,65303711,4548.539497336377
4019294261,65294139,2254.3092360289975
259096371,65365036,8117.953949482332
4044866184,65354557,7084.71599827557
65287204,65288302,8281.032819497661
65303960,65317337,9249.928354121512
4062847198,65329892,6110.91807313267
65320106,65306585,4204.5615165346135
65325277,65364155,11491.03326028989
258912661,4066142130,9571.90650876248
11268318786,6353362234,2636.4278183886895
65310690,65369057,10959.454284756
4023078344,3117933952,7631.071483165077
65280438,65327086,3067.56430714737
1735954082,3715504955,2326.225659014962
1736656377,65297547,7313.536691063431
65294088,2908408465,8936.507393003594
300759185,65352339,3519.3177970746588
300755875,65322739,4569.501727290432
65280635,9680491479,10589.143849177352
65308508,65349387,8301.475076197512
65324195,65325275,9907.576496757494
65317544,65332198,3158.7301270090147
65300986,65321233,8700.284327207413
65346762,65299409,10242.753182678818
65311245,65323713,3093.5928371614614
65298403,3999483313,7287.323472495463
65325208,1196702052,9246.565566765299
3526885166,65299561,3569.731294920245
65313612,65330004,12380.58494043017
65327111,65329641,5344.304609028591
65302771,65332200,4429.2256313486305
313889759,65288984,10008.704565996028
258755842,65311334,5367.955256143611
2253031345,65301431,14315.966607457138
258910910,65328240,2982.251984858164
65355429,1501320639,4822.026112621806
6906996472,12195577841,10543.447935459299
65325732,65361006,861.5626314276872
260194262,54891395,4708.016430219904
615278344,65355583,5251.954150098902
65305636,65349691,13811.312254921788
65336125,65337496,9171.712579739746
65298518,1580501216,9984.168714079116
4047651034,260494523,6153.72060662219
258916786,65329583,2219.910795257166
65327165,258760427,1264.665873966704
65312038,65280040,6497.214617544875
65301492,581074040,3470.45414653458
65317723,65294323,4518.721503040248
65324619,65303556,3737.8452954238624
65306766,764842848,4620.114447185108
65319030,65351814,11161.974732015944
258912607,65332833,6782.3657166842895
65357346,258467514,9445.11293672885
65307932,65303940,3455.8640324229655
